,ID,Recency,Frequency,Monetary,RFM,Segment,BMI,Income,Ethnicity,Lifestage,Strata,Members,Loc
1965,800159601,122.62081652586723,64,74.47187500000003,224.0,At-Risk,Under Weight,>5000,Chinese,Teens Aches,Urban,5,South
1966,800159701,124.148279086284,155,63.65290322580648,243.0,Potential Loyalists,Obese,< 1500,Malay,Teens and Toddlers,Urban,5,North
1967,800160101,89.2031717453565,111,42.36306306306306,332.0,Low-Spending Loyalists,Healthy,3000 - 3999,Malay,Teens and Toddlers,Urban,6,Central
1968,800160201,878.9256668275331,40,55.605000000000004,123.0,Churned,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,North
1969,800160301,117.46980361817927,125,52.895999999999994,243.0,Potential Loyalists,Healthy,1500 - 1999,Malay,Matured Families,Rural,5,Central
1970,800160401,130.26867510735977,114,82.30263157894734,234.0,At-Risk,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,5,North
1971,800160501,91.93158114073543,85,34.31058823529413,332.0,Low-Spending Loyalists,Under Weight,3000 - 3999,Chinese,Teens and Toddlers,Urban,4,Central
1972,800161101,96.28431339680232,153,31.949673202614385,341.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Teens Aches,Urban,5,Central
1973,800161201,110.66974314442254,156,65.6352564102564,244.0,Potential Loyalists,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,6,Central
1974,800161601,91.50832535950651,152,31.22565789473683,341.0,Low-Spending Loyalists,Healthy,3000 - 3999,Chinese,Empty Nesters,Urban,1-3,East Coast
1975,800162401,89.50593471044428,156,56.148076923076935,343.0,Loyalists,Under Weight,3000 - 3999,Chinese,Teens Aches,Urban,4,East Coast
1976,800162501,1074.9848059867993,12,58.38333333333333,113.0,Churned,Under Weight,4000 - 4999,Malay,Teens and Toddlers,Urban,5,South
1977,800167001,123.01896726469681,47,183.7723404255319,224.0,At-Risk,Healthy,2000 - 2999,Malay,Matured Families,Urban,4,East Coast
1978,800167101,89.50593471044428,111,27.163063063063063,331.0,Potential Loyalists,Healthy,4000 - 4999,Malay,Matured Families,Urban,1-3,East Coast
1979,800168601,652.3129449181275,66,34.34848484848484,122.0,Lost,Under Weight,>5000,Chinese,Empty Nesters,Urban,1-3,Central
1980,800168701,1032.9841882058613,13,119.5076923076923,114.0,Churned,Under Weight,3000 - 3999,Chinese,Teens and Toddlers,Urban,5,Central
1981,800168801,428.50310593401565,83,47.74337349397591,133.0,Churned,Under Weight,>5000,Malay,Nesting Families,Urban,4,North
1982,800168901,101.8396172305475,92,41.60978260869564,332.0,Low-Spending Loyalists,Under Weight,>5000,Malay,Teens and Toddlers,Urban,6,Central
1983,800169001,89.2031717453565,106,36.495283018867916,332.0,Low-Spending Loyalists,Healthy,2000 - 2999,Others,Nesting Families,Urban,6,Central
1984,800169401,203.0122376891269,55,46.10181818181819,223.0,At-Risk,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,1-3,Central
1985,800170101,109.6390371890232,65,64.37692307692309,224.0,At-Risk,Under Weight,4000 - 4999,Chinese,Teens Aches,Urban,5,Central
1986,800170401,84.87353743314323,154,72.16493506493502,444.0,Best customers,Over Weight,3000 - 3999,Malay,Matured Families,Urban,4,East Coast
1987,800170501,995.4638343141266,19,28.836842105263155,111.0,Lost,Healthy,3000 - 3999,Chinese,Empty Nesters,Rural,1-3,East Coast
1988,800170601,99.27421172454167,120,45.80499999999999,333.0,Loyalists,Under Weight,3000 - 3999,Malay,Matured Families,Rural,5,South
1989,800170901,80.7978498267804,98,31.396938775510215,431.0,Low-Spending Loyalists,Under Weight,>5000,Chinese,Nesting Families,Urban,4,Central
1990,800171001,745.8454734836802,29,67.09310344827587,124.0,At-Risk,Under Weight,< 1500,Malay,Teens Aches,Rural,4,South
1991,800171101,101.8396172305475,107,28.314018691588775,331.0,Potential Loyalists,Under Weight,>5000,Chinese,Nesting Families,Urban,4,Central
1992,800171401,877.9312562170227,27,44.36296296296296,122.0,Lost,Under Weight,4000 - 4999,Malay,Teens and Toddlers,Urban,5,Central
1993,800173501,88.59140226414813,108,67.3527777777778,334.0,Loyalists,Healthy,3000 - 3999,Malay,Teens Aches,Rural,6,South
1994,800174401,1009.5968524673674,11,101.01818181818182,114.0,Churned,Under Weight,4000 - 4999,Malay,Teens Aches,Urban,6,East Coast
1995,800174501,82.88579638629777,138,32.77608695652172,442.0,Low-Spending Loyalists,Healthy,1500 - 1999,Malay,Teens Aches,Urban,7+,North
1996,800174901,127.1697566641295,78,36.77307692307693,232.0,At-Risk,Over Weight,< 1500,Malay,Teens and Toddlers,Rural,5,South
1997,800175001,111.31749050465181,107,102.2990654205608,234.0,At-Risk,Healthy,>5000,Chinese,Nesting Families,Urban,4,Central
1998,800175501,96.56888778555216,126,59.18492063492062,343.0,Loyalists,Obese,2000 - 2999,Malay,Nesting Families,Urban,5,North
1999,800175701,1111.9495517371847,4,22.549999999999997,111.0,Lost,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,1-3,North
2000,800175801,82.88579638629777,115,21.313043478260866,431.0,Low-Spending Loyalists,Under Weight,4000 - 4999,Malay,Matured Families,Urban,4,East Coast
2001,800176801,902.2189690331473,27,83.69629629629628,124.0,At-Risk,Under Weight,>5000,Malay,Nesting Families,Urban,4,East Coast
2002,800177101,104.94200879384202,123,129.80975609756098,334.0,Loyalists,Over Weight,>5000,Malay,Teens Aches,Rural,5,South
2003,800177201,523.5926169524408,38,212.0289473684211,124.0,At-Risk,Under Weight,>5000,Malay,Nesting Families,Urban,4,Central
2004,800177301,82.88579638629777,147,88.55850340136054,444.0,Best customers,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,6,East Coast
2005,800177401,82.88579638629777,145,32.607586206896556,442.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Nesting Families,Urban,4,East Coast
2006,800177501,85.20779609353276,154,69.87922077922082,444.0,Best customers,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,5,East Coast
2007,800177901,159.69483500122374,82,188.77195121951215,234.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,6,East Coast
2008,800178901,108.1032106627144,2,61.3,213.0,Churned,Under Weight,>5000,Chinese,Nesting Families,Urban,5,Central
2009,800179001,85.20779609353276,148,59.369594594594574,443.0,Best customers,Under Weight,>5000,Chinese,Teens Aches,Urban,4,Central
2010,800179601,126.22317045802514,145,52.073793103448274,243.0,Potential Loyalists,Over Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,North
2011,800180001,94.82775807701344,142,78.67605633802815,344.0,Loyalists,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
2012,800180201,101.59379650882879,148,36.393918918918914,342.0,Low-Spending Loyalists,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,5,North
2013,800180401,106.79355775735822,100,28.930000000000003,331.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,6,Central
2014,800180601,94.82775807701344,123,29.79024390243903,331.0,Potential Loyalists,Under Weight,< 1500,Malay,Teens and Toddlers,Rural,7+,East Coast
2015,800181001,89.91992878335142,140,77.32357142857146,344.0,Loyalists,Over Weight,>5000,Chinese,Nesting Families,Rural,5,Central
2016,800181801,82.88579638629777,118,43.24322033898304,432.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Chinese,Nesting Families,Rural,1-3,Central
2017,800183401,91.93158114073543,83,52.32650602409638,333.0,Loyalists,Healthy,>5000,Others,Nesting Families,Rural,4,Central
2018,800183501,810.8778137834631,51,18.313725490196077,121.0,Lost,Over Weight,>5000,Malay,Teens Aches,Rural,4,Central
2019,800184001,105.11714816113142,131,24.070992366412213,341.0,Low-Spending Loyalists,Over Weight,< 1500,Malay,Matured Families,Urban,1-3,East Coast
2020,800184101,108.39728505430075,74,45.86216216216218,223.0,At-Risk,Under Weight,< 1500,Malay,Nesting Families,Urban,4,East Coast
2021,800184201,161.40085036150873,133,111.66616541353372,244.0,Potential Loyalists,Obese,>5000,Chinese,Nesting Families,Rural,6,South
2022,800184301,95.2694106940282,80,27.71750000000001,331.0,Potential Loyalists,Over Weight,2000 - 2999,Malay,Teens Aches,Rural,5,South
2023,800184401,87.81400108459273,141,44.04822695035463,442.0,Low-Spending Loyalists,Under Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,6,Central
2024,800184801,85.20779609353276,107,16.682242990654203,431.0,Low-Spending Loyalists,Under Weight,4000 - 4999,Chinese,Nesting Families,Urban,5,Central
2025,800184901,89.50593471044428,156,21.67115384615385,341.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Nesting Families,Urban,4,North
2026,800185001,183.45641395386454,136,68.92279411764703,244.0,Potential Loyalists,Under Weight,< 1500,Malay,Teens Aches,Urban,4,North
2027,800185101,281.5302273654862,77,46.07012987012988,233.0,Potential Loyalists,Over Weight,4000 - 4999,Others,Teens and Toddlers,Rural,5,Central
2028,800185301,188.8601187759384,61,27.470491803278687,221.0,Churned,Under Weight,>5000,Chinese,Matured Families,Urban,6,Central
2029,800185401,163.65174961949833,89,23.5561797752809,231.0,Churned,Healthy,2000 - 2999,Malay,Nesting Families,Rural,6,East Coast
2030,800185601,80.7978498267804,73,87.34794520547948,424.0,Loyalists,Healthy,>5000,Chinese,Teens and Toddlers,Rural,5,South
2031,800185701,1016.6290970021923,16,68.61874999999999,114.0,Churned,Under Weight,3000 - 3999,Malay,Nesting Families,Rural,4,South
2032,800185801,803.8426618432101,19,38.66842105263158,112.0,Lost,Healthy,4000 - 4999,Chinese,Empty Nesters,Rural,1-3,South
2033,800186001,106.02532917898851,102,19.48921568627451,331.0,Potential Loyalists,Healthy,< 1500,Malay,Nesting Families,Urban,4,East Coast
2034,800186201,123.29218658246926,153,61.80130718954245,243.0,Potential Loyalists,Under Weight,>5000,Malay,Teens and Toddlers,Urban,5,East Coast
2035,800188901,349.2248969843561,105,68.23333333333329,234.0,At-Risk,Over Weight,< 1500,Malay,Teens and Toddlers,Rural,5,Central
2036,800189201,159.8790752972925,133,37.48045112781955,242.0,At-Risk,Over Weight,1500 - 1999,Malay,Teens Aches,Urban,1-3,Central
2037,800189301,867.2513276503227,29,67.62068965517238,124.0,At-Risk,Healthy,>5000,Malay,Teens and Toddlers,Urban,5,North
2038,800189401,96.28431339680232,61,47.227868852459025,323.0,Potential Loyalists,Under Weight,1500 - 1999,Malay,Nesting Families,Urban,5,North
2039,800189501,94.82775807701344,103,152.41067961165052,334.0,Loyalists,Under Weight,>5000,Malay,Teens and Toddlers,Urban,7+,North
2040,800189601,831.9964784853103,41,82.1878048780488,124.0,At-Risk,Under Weight,>5000,Malay,Teens and Toddlers,Urban,7+,Central
2041,800189801,91.93158114073543,76,76.15131578947367,324.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Teens Aches,Urban,7+,Central
2042,800190601,92.24360455365657,114,26.058771929824577,331.0,Potential Loyalists,Under Weight,>5000,Chinese,Yankys,Urban,1-3,Central
2043,800194001,510.8573813437147,28,97.08571428571429,124.0,At-Risk,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,4,South
2044,800194601,112.73055598547431,139,93.20791366906471,244.0,Potential Loyalists,Under Weight,>5000,Malay,Teens and Toddlers,Urban,6,South
2045,800195301,1053.9380102694638,17,17.74117647058824,111.0,Lost,Under Weight,< 1500,Malay,Teens Aches,Rural,1-3,North
2046,800195401,675.9758374006542,71,64.66619718309857,124.0,At-Risk,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,Central
2047,800195701,103.97459931939349,119,41.430252100840335,332.0,Low-Spending Loyalists,Under Weight,2000 - 2999,Malay,Teens Aches,Urban,6,East Coast
2048,800196301,110.99683458224209,147,33.77959183673472,242.0,At-Risk,Under Weight,1500 - 1999,Malay,Teens Aches,Urban,5,North
2049,800196701,407.1048714857997,54,22.211111111111112,121.0,Lost,Obese,3000 - 3999,Malay,Matured Families,Urban,1-3,North
2050,800197401,96.94920641068232,150,104.41399999999997,344.0,Loyalists,Healthy,3000 - 3999,Malay,Nesting Families,Urban,5,North
2051,800198101,80.7978498267804,139,28.920143884892084,441.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Teens and Toddlers,Urban,5,North
2052,800201001,566.1513577569544,65,45.85384615384615,123.0,Churned,Under Weight,< 1500,Malay,Matured Families,Urban,4,East Coast
2053,800201101,103.35448289491322,127,26.387401574803143,341.0,Low-Spending Loyalists,Over Weight,1500 - 1999,Malay,Nesting Families,Urban,4,East Coast
2054,800201201,130.08389062586065,94,39.1,232.0,At-Risk,Under Weight,< 1500,Malay,Teens Aches,Rural,4,North
2055,800201301,507.96784573384167,76,36.19078947368422,122.0,Lost,Under Weight,< 1500,Malay,Empty Nesters,Rural,1-3,North
2056,800201501,100.87341590359391,118,53.872033898305084,333.0,Loyalists,Obese,< 1500,Malay,Matured Families,Rural,1-3,Central
2057,800202101,92.24360455365657,149,46.272483221476485,343.0,Loyalists,Obese,< 1500,Malay,Matured Families,Rural,4,East Coast
2058,800202301,135.46506272814864,131,57.43435114503817,243.0,Potential Loyalists,Obese,< 1500,Malay,Teens Aches,Urban,5,East Coast
2059,800202401,119.3622415391587,70,41.02000000000002,222.0,At-Risk,Over Weight,>5000,Chinese,Matured Families,Urban,5,North
2060,800202501,141.88604227483307,79,27.053164556962027,231.0,Churned,Healthy,4000 - 4999,Malay,Nesting Families,Urban,4,Central
2061,800203001,288.53356431319907,83,41.8855421686747,232.0,At-Risk,Obese,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,Central
2062,800203101,125.61865045504715,80,69.63374999999998,234.0,At-Risk,Obese,< 1500,Malay,Teens Aches,Rural,4,North
2063,800203201,87.81400108459273,137,31.697080291970817,441.0,Low-Spending Loyalists,Healthy,2000 - 2999,Chinese,Teens Aches,Rural,1-3,South
2064,800203301,80.7978498267804,153,37.36405228758171,442.0,Low-Spending Loyalists,Obese,3000 - 3999,Malay,Teens Aches,Rural,5,South
2065,800203401,124.33088871144707,44,82.05227272727274,224.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,4,Central
2066,800203501,827.3964802062902,13,177.51538461538465,114.0,Churned,Obese,< 1500,Malay,Matured Families,Rural,1-3,South
2067,800203601,89.50593471044428,88,28.802272727272726,331.0,Potential Loyalists,Obese,< 1500,Malay,Nesting Families,Rural,4,Central
2068,800203901,80.7978498267804,156,78.03910256410256,444.0,Best customers,Over Weight,< 1500,Others,Teens and Toddlers,Urban,6,North
2069,800204401,1046.890161793035,17,57.13529411764706,113.0,Churned,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,4,North
2070,800204601,1021.2960981095652,22,59.76818181818181,113.0,Churned,Under Weight,>5000,Chinese,Teens Aches,Urban,4,Central
2071,800205101,104.71122466683323,2,11.75,311.0,New customers,Under Weight,>5000,Chinese,Teens Aches,Urban,5,Central
2072,800205701,103.38549106968934,148,52.86283783783781,343.0,Loyalists,Over Weight,2000 - 2999,Others,Teens Aches,Rural,5,Central
2073,800206101,92.24360455365657,136,36.58382352941176,342.0,Low-Spending Loyalists,Under Weight,3000 - 3999,Malay,Teens Aches,Rural,7+,Central
2074,800207501,349.038908861964,72,25.679166666666674,221.0,Churned,Over Weight,2000 - 2999,Others,Matured Families,Rural,1-3,South
2075,800207801,264.7143189293677,98,23.877551020408173,231.0,Churned,Over Weight,>5000,Chinese,Nesting Families,Urban,1-3,South
2076,800208501,143.886484613261,127,44.609448818897654,242.0,At-Risk,Over Weight,1500 - 1999,Malay,Empty Nesters,Urban,1-3,East Coast
2077,800209001,82.88579638629777,126,31.212698412698405,441.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Teens and Toddlers,Rural,4,East Coast
2078,800209201,153.4455804857062,84,45.733333333333334,233.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Nesting Families,Urban,4,North
2079,800209801,98.5933734559489,110,44.986363636363656,332.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Teens Aches,Urban,7+,Central
2080,800209901,85.20779609353276,144,45.38819444444444,442.0,Low-Spending Loyalists,Over Weight,1500 - 1999,Malay,Nesting Families,Urban,1-3,East Coast
2081,800210301,108.33230978651612,112,53.77499999999998,233.0,Potential Loyalists,Over Weight,< 1500,Malay,Teens and Toddlers,Urban,6,North
2082,800210701,116.98129586312709,94,27.288297872340426,231.0,Churned,Healthy,2000 - 2999,Malay,Teens Aches,Rural,5,East Coast
2083,800211901,1060.9846054945115,6,21.433333333333334,111.0,Lost,Under Weight,4000 - 4999,Chinese,Nesting Families,Urban,5,Central
2084,800213101,108.32856047348506,2,35.099999999999994,212.0,Churned,Under Weight,>5000,Chinese,Matured Families,Urban,4,Central
2085,800213201,818.2463913046275,37,36.78108108108108,122.0,Lost,Over Weight,>5000,Chinese,Nesting Families,Urban,1-3,Central
2086,800213501,89.50593471044428,94,89.16276595744678,334.0,Loyalists,Under Weight,1500 - 1999,Malay,Nesting Families,Rural,4,Central
2087,800214401,104.45669473868418,156,140.2775641025641,344.0,Loyalists,Over Weight,2000 - 2999,Malay,Teens Aches,Rural,4,Central
2088,800214501,85.20779609353276,155,54.59483870967743,443.0,Best customers,Healthy,2000 - 2999,Malay,Teens Aches,Rural,6,Central
2089,800217901,101.8396172305475,104,73.88653846153844,334.0,Loyalists,Obese,2000 - 2999,Malay,Matured Families,Rural,1-3,Central
2090,800218201,144.42611053737332,49,116.04285714285717,224.0,At-Risk,Healthy,1500 - 1999,Others,Empty Nesters,Urban,1-3,East Coast
2091,800218301,656.7398284270351,53,68.95660377358492,124.0,At-Risk,Healthy,>5000,Malay,Teens and Toddlers,Urban,7+,East Coast
2092,800218401,99.27421172454167,90,42.15555555555554,332.0,Low-Spending Loyalists,Over Weight,< 1500,Malay,Teens Aches,Urban,1-3,East Coast
2093,800218501,241.93248805466004,132,40.39469696969698,242.0,At-Risk,Healthy,4000 - 4999,Malay,Teens Aches,Rural,4,South
2094,800218601,648.5670333929108,17,34.55294117647059,112.0,Lost,Over Weight,< 1500,Malay,Nesting Families,Urban,1-3,East Coast
2095,800219701,100.79906461717037,146,28.056849315068508,341.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Matured Families,Urban,4,East Coast
2096,800220901,84.87353743314323,122,28.833606557377056,431.0,Low-Spending Loyalists,Under Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,5,East Coast
2097,800221001,116.98129586312709,126,58.11746031746032,243.0,Potential Loyalists,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,6,East Coast
2098,800222701,955.9316548072304,17,154.5764705882353,114.0,Churned,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,4,Central
2099,800224401,85.20779609353276,130,15.720000000000004,441.0,Low-Spending Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,6,North
2100,800227101,80.7978498267804,94,43.5936170212766,432.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Teens Aches,Urban,7+,Central
2101,800228101,848.191087381158,22,47.527272727272724,113.0,Churned,Under Weight,3000 - 3999,Malay,Nesting Families,Urban,5,Central
2102,800228601,745.8454734836802,47,95.53617021276597,124.0,At-Risk,Over Weight,2000 - 2999,Others,Nesting Families,Rural,5,North
